Ranking,Country,Regional indicator,Happiness score,GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,Year
28,Italy,Western Europe,0.8228161668839634,0.7957466894139248,0.08036973947895791,0.7608695652173914,0.054689762150982424,0.024901722391084093,0.09395169578622817,2021
85,Ivory Coast,Sub-Saharan Africa,0.04674054758800521,0.38230493992843817,0.034950901803607215,0.23913043478260865,0.06322233712512927,0.03317325227963526,0.08540904419321685,2021
37,Jamaica,Latin America And Caribbean,0.8001434159061277,0.5090442351501139,0.07970440881763527,0.6304347826086956,0.008925542916235782,0.0184822695035461,0.0961901336073998,2021
56,Japan,East Asia,0.7520730117340286,0.7934586299243781,0.08113727454909818,0.7826086956521738,0.07276318510858325,0.0036585612968591695,0.006663926002055499,2021
127,Jordan,Middle East And North Africa,0.5505215123859191,0.5082272139075616,0.05858416833667334,0.6086956521739131,0.06565046535677353,0.014819655521783184,0.07464337101747173,2021
45,Kazakhstan,Commonwealth Of Independent States,0.7796219035202085,0.07023282605347739,0.09426352705410822,0.5652173913043479,0.08274146845915202,0.002670719351570416,0.07805035971223022,2021
121,Kenya,Sub-Saharan Africa,0.5781616688396349,0.3443259524747644,0.043417835671342685,0.4782608695652173,0.06973940020682524,0.07021681864235056,0.08912230215827338,2021
33,Kosovo,Central And Eastern Europe,0.06063885267275096,0.5353929202159257,0.06900901803607214,0.5434782608695652,0.08563288521199587,0.0666210739614995,0.1001551901336074,2021
47,Kuwait,Middle East And North Africa,0.7736636245110821,0.8344206949380685,0.07321142284569138,0.6086956521739131,0.08530196483971045,0.022468085106382978,0.07842857142857143,2021
67,Kyrgyzstan,Commonwealth Of Independent States,0.7264015645371577,0.37978587443273526,0.08295490981963927,0.5434782608695652,0.009715615305067218,0.04975582573454915,0.09898663926002055,2021
100,Laos,East Asia,0.04314211212516296,0.4613809959058936,0.05110320641282565,0.4347826086956521,0.09285315408479836,0.05022391084093212,0.06907399794450154,2021
51,Latvia,Western Europe,0.05620599739243806,0.07342590907363593,0.0895250501002004,0.6086956521739131,0.058493278179937956,0.015403242147923,0.08604727646454266,2021
123,Lebanon,Middle East And North Africa,0.5751890482398956,0.5967445153573994,0.07417935871743488,0.6086956521739131,0.025216132368148916,0.02621580547112462,0.09783350462487153,2021
145,Lesotho,Sub-Saharan Africa,0.4354237288135593,0.25751869548608264,0.006244488977955912,0.21739130434782616,0.05856359875904861,0.019247213779128674,0.09990236382322713,2021
120,Liberia,Sub-Saharan Africa,0.580586701434159,0.13018738487200668,0.049588176352705404,0.36956521739130443,0.06213340227507756,0.041321175278622085,0.09205344295991778,2021
80,Libya,Middle East And North Africa,0.6829465449804433,0.596069497806943,0.07016633266533065,0.5,0.06842605997931749,0.024606889564336373,0.0070082219938335044,2021
38,Lithuania,Western Europe,0.7931290743155149,0.7709670451431737,0.09103306613226451,0.6304347826086956,0.06879937952430197,0.010436676798378926,0.08914388489208633,2021
8,Luxembourg,Western Europe,0.9325032594524119,0.010000260006760176,0.08572945891783568,0.7391304347826086,0.09234850051706309,0.03108814589665654,0.0036495375128468657,2021
135,Madagascar,Sub-Saharan Africa,0.5262581486310299,0.15186794856666275,0.042968937875751505,0.4347826086956521,0.029952430196483974,0.003455927051671733,0.08644912641315519,2021
144,Malawi,Sub-Saharan Africa,0.024498044328552796,0.06429767173946524,0.014326653306613226,0.4130434782608696,0.06994312306101345,0.039876393110435664,0.0775693730729702,2021
81,Malaysia,Southeast Asia,0.6795567144719686,0.07189686931860229,0.06815230460921844,0.6086956521739131,0.0901427094105481,0.05048733535967579,0.0907831449126413,2021
89,Maldives,East Asia,0.6552151238591916,0.6367175546564211,0.008676352705410822,0.6956521739130435,0.08299482936918305,0.03811752786220871,0.0890267214799589,2021
117,Mali,Sub-Saharan Africa,0.5934028683181225,0.2211677503615094,0.05042585170340681,0.28260869565217384,0.055453981385729066,0.03078824721377913,0.08929907502569374,2021
23,Malta,Western Europe,0.06363754889178617,0.8058769528007729,0.09018537074148296,0.7173913043478259,0.09586866597724923,0.05138500506585613,0.06844912641315519,2021
134,Mauritania,Middle East And North Africa,0.5287222946544979,0.3804518917491855,0.064001002004008,0.3913043478260869,0.031543950361944156,0.022193515704154006,0.007779033915724563,2021
50,Mauritius,Sub-Saharan Africa,0.05642764015645371,0.6730614995989895,0.08513426853707413,0.6086956521739131,0.08527300930713548,0.02857953394123607,0.08475745118191161,2021
36,Mexico,Latin America And Caribbean,0.801134289439374,0.6432887255068632,0.07091983967935872,0.6521739130434783,0.08449431230610135,0.01725937183383992,0.08596197327852005,2021
65,Moldova,Central And Eastern Europe,0.7293741851368969,0.5624736243142321,0.07590581162324649,0.5869565217391304,0.07739296794208894,0.02557953394123607,0.10024254881808839,2021
70,Mongolia,East Asia,0.7177444589308996,0.5517453453789799,0.009100200400801603,0.5217391304347825,0.057275077559462255,0.04929280648429585,0.09284172661870503,2021
72,Montenegro,Central And Eastern Europe,0.7051368970013037,0.6594651460937985,0.07618637274549098,0.6521739130434783,0.05732368148914168,0.03100911854103344,0.08754470709146968,2021
106,Morocco,Middle East And North Africa,0.0416818774445893,0.4524857646298804,0.018756513026052104,0.5869565217391304,0.06886142709410549,0.006404255319148937,0.08624768756423433,2021
115,Mozambique,Sub-Saharan Africa,0.6026597131681877,0.10439671431457219,0.05415430861723446,0.34782608695652173,0.08788934850051708,0.04261094224924013,0.0722158273381295,2021
126,Myanmar,Southeast Asia,0.5545893089960886,0.3802818873290706,0.060918837675350695,0.4347826086956521,0.08680248190279215,0.09732624113475179,0.06923432682425487,2021
124,Namibia,Sub-Saharan Africa,0.5739243807040416,0.5039281021306554,0.00684569138276553,0.3913043478260869,0.059326783867631856,0.016995947315096252,0.09167009249743062,2021
87,Nepal,South Asia,0.6645110821382006,0.2962837033762878,0.06003907815631262,0.5434782608695652,0.07043019648397104,0.05374974670719352,0.07738129496402878,2021
5,Netherlands,Western Europe,0.07487614080834419,0.08573922921995972,0.09224048096192383,0.7173913043478259,0.009339193381592555,0.005660587639311044,0.030684480986639263,2021
9,New Zealand,North America And Anz,0.926271186440678,0.07997007922205979,0.093501002004008,0.7391304347826086,0.09610961737331955,0.05158156028368795,0.019140801644398766,2021
55,Nicaragua,Latin America And Caribbean,0.75619295958279,0.39610829881576926,0.07729258517034068,0.6304347826086956,0.07980558428128232,0.03758054711246201,0.06972045220966083,2021
96,Niger,Sub-Saharan Africa,0.6391134289439373,0.0922533985883633,0.03438076152304609,0.326086956521739,0.07458738366080662,0.037439716312056746,0.07319116135662898,2021
116,Nigeria,Sub-Saharan Africa,0.598070404172099,0.3786478448439659,0.05343386773547094,0.23913043478260865,0.06251085832471562,0.03975379939209727,0.09547173689619734,2021
94,North Macedonia,Central And Eastern Europe,0.6426466753585397,0.610218865690508,0.06594689378757514,0.5652173913043479,0.06493174767321613,0.003976697061803445,0.09867934224049332,2021
6,Norway,Western Europe,0.9413820078226857,0.8816019216499629,0.09471342685370741,0.7391304347826086,0.10155946225439504,0.004659574468085107,0.022543679342240493,2021
105,Pakistan,South Asia,0.04189048239895697,0.36378345836991766,0.03619739478957915,0.4347826086956521,0.06043019648397105,0.04710131712259372,0.08451079136690648,2021
125,Palestinian Territories,Middle East And North Africa,0.5664406779661016,0.3690225945874593,0.06996793587174348,0.5,0.04767838676318511,0.015341438703140831,0.08862692702980472,2021
41,Panama,Latin America And Caribbean,0.7832464146023467,0.007413192743011319,0.08343587174348698,0.6739130434782608,0.08614477766287489,0.01488145896656535,0.09274717368961972,2021
71,Paraguay,Latin America And Caribbean,0.7145371577574967,0.5613165942314501,0.08294789579158315,0.5869565217391304,0.08694519131334023,0.03862006079027356,0.095863309352518,2021
63,Peru,Latin America And Caribbean,0.7389178617992177,0.5633596473508312,0.07119038076152304,0.6304347826086956,0.0773712512926577,0.016368794326241134,0.09699588900308324,2021
61,Philippines,Southeast Asia,0.7442112125162972,0.48697066123719224,0.07073547094188376,0.5,0.009407445708376422,0.023361702127659575,0.07909146968139774,2021
44,Poland,Central And Eastern Europe,0.7814863102998696,0.7476704394314252,0.08389979959919838,0.6739130434782608,0.08064943123061014,0.015054711246200609,0.07832168550873586,2021
58,Portugal,Western Europe,0.054863102998696206,0.7554956428867151,0.08027154308617235,0.7391304347826086,0.08963081695966908,0.005343465045592705,0.09653956834532375,2021
46,Romania,Central And Eastern Europe,0.057614080834419795,0.7280639296621711,0.07111823647294588,0.6086956521739131,0.008142709410548087,0.008388044579533942,0.10264645426515931,2021
76,Russia,Commonwealth Of Independent States,0.6916688396349412,0.07091084368193575,0.0847815631262525,0.5652173913043479,0.05910754912099276,0.021577507598784195,0.09142034943473792,2021
147,Rwanda,Sub-Saharan Africa,0.42276401564537147,0.20769740013240345,0.017281563126252505,0.4782608695652173,0.009051706308169597,0.042577507598784196,0.010169578622816033,2021
26,Saudi Arabia,Middle East And North Africa,0.062229465449804414,0.8196143099720593,0.08240981963927856,0.6086956521739131,0.0870899689762151,0.01693920972644377,0.07216752312435765,2021
92,Senegal,Sub-Saharan Africa,0.6466362451108213,0.29591369375603765,0.04768637274549098,0.4565217391304348,0.055094105480868676,0.029569402228976697,0.08616238437821172,2021
48,Serbia,Central And Eastern Europe,0.769986962190352,0.6288623504211109,0.07896192384769539,0.6521739130434783,0.06956670113753878,0.0354549138804458,0.09030318602261048,2021
138,Sierra Leone,Sub-Saharan Africa,0.4794393741851368,0.15935614325972478,0.003223446893787575,0.28260869565217384,0.05895449844881076,0.04544376899696049,0.009402877697841726,2021
32,Singapore,Southeast Asia,0.8089178617992177,0.09683851780146284,0.08709819639278557,0.826086956521739,0.09586659772492245,0.032937183383991896,0.0,2021
34,Slovakia,Central And Eastern Europe,0.8029726205997391,0.7450683717776663,0.09113727454909819,0.6521739130434783,0.06760186142709411,0.02007294832826748,0.09940698869475847,2021
29,Slovenia,Central And Eastern Europe,0.8198956975228161,0.777081204111307,0.09346593186372744,0.6956521739130435,0.09963288521199587,0.02289260385005066,0.08684892086330936,2021
103,South Africa,Sub-Saharan Africa,0.6237679269882659,0.5522233578073029,0.07646593186372745,0.3913043478260869,0.06461427094105482,0.027006079027355627,0.09321377183967113,2021
62,South Korea,East Asia,0.7396870925684483,0.8012978337436774,0.06479258517034067,0.7608695652173914,0.05101654601861427,0.025023302938196556,0.07733093525179856,2021
27,Spain,Western Europe,0.8238070404172098,0.07853604193709038,0.009031062124248496,0.7826086956521738,0.0667207859358842,0.002527862208713273,0.07951181911613565,2021
129,Sri Lanka,South Asia,0.03395045632333768,0.5657577097004522,0.07007715430861723,0.6086956521739131,0.08079524301964841,0.04481357649442756,0.09363309352517986,2021
130,Swaziland,Sub-Saharan Africa,0.5392438070404172,0.48489560728578945,0.05925150300601202,0.26086956521739135,0.04658841778697002,0.012612968591691996,0.07507502569373073,2021
7,Sweden,Western Europe,0.9374967405475878,0.8444579559068537,0.09073947895791583,0.7391304347826086,0.09892657704239918,0.04571529888551166,0.018640287769784172,2021
3,Switzerland,Western Europe,0.9647196870925684,0.8944212549526288,0.09226753507014027,0.7608695652173914,0.09438883143743537,0.03819452887537994,0.025141829393627958,2021
24,Taiwan Province Of China,East Asia,0.8360234680573662,0.8452559766553931,0.008389779559118234,0.6739130434782608,0.07076215098241986,0.026578520770010133,0.07664131551901336,2021
78,Tajikistan,Commonwealth Of Independent States,0.6902346805736636,0.29044455155834054,0.07647094188376753,0.5434782608695652,0.07913547052740436,0.028376899696048632,0.056421377183967114,2021
142,Tanzania,Sub-Saharan Africa,0.44994784876140803,0.2475004350113103,0.04611523046092184,0.4130434782608696,0.079335056876939,0.05755217831813577,0.05933915724563207,2021
54,Thailand,Southeast Asia,0.7578357235984354,0.06324664441275474,0.08182765531062124,0.6086956521739131,0.08828128231644261,0.0702806484295846,0.09750359712230215,2021
136,Togo,Sub-Saharan Africa,0.5129986962190352,0.1450967725160854,0.0020470941883767536,0.34782608695652173,0.04176732161323682,0.03903647416413374,0.08274614594039055,2021
122,Tunisia,Middle East And North Africa,0.576844850065189,0.5249296481708525,0.04397895791583166,0.6086956521739131,0.04818407445708377,0.010695035460992907,0.09445837615621788,2021
104,Turkey,Middle East And North Africa,0.6226205997392437,0.7194307051983352,0.06916633266533066,0.6086956521739131,0.034106514994829376,0.018157041540020263,0.0831479958890031,2021
97,Turkmenistan,Commonwealth Of Independent States,0.638109517601043,0.5974735343118921,0.100188376753507,0.5,0.08698862461220269,0.06850253292806484,0.09662589928057554,2021
119,Uganda,Sub-Saharan Africa,0.5820599739243807,0.20796040697058127,0.06133466933867735,0.36956521739130443,0.05748603929679421,0.05004457953394124,0.09265262076053443,2021
110,Ukraine,Commonwealth Of Independent States,0.6131290743155149,0.5589085316218222,0.08190280561122244,0.5652173913043479,0.0602316442605998,0.3383991894630193,0.10091366906474819,2021
25,United Arab Emirates,Middle East And North Africa,0.8329074315514993,0.8879400864422475,0.07352004008016032,0.6086956521739131,0.09678076525336092,0.04422289766970618,0.060796505652620764,2021
17,United Kingdom,Western Europe,0.8985006518904822,0.8125581265112893,0.09077354709418836,0.7391304347826086,0.08382419855222338,0.06368996960486323,0.045250770811921893,2021
19,United States,North America And Anz,0.8838852672750976,0.875616766035917,0.08805210420841683,0.6304347826086956,0.08000723888314376,0.04720770010131713,0.0738530318602261,2021
31,Uruguay,Latin America And Caribbean,0.8160756192959581,0.06645772790092543,0.08903907815631262,0.6521739130434783,0.09034022750775594,0.023926038500506584,0.06084789311408016,2021
42,Uzbekistan,Commonwealth Of Independent States,0.7831421121251628,0.4392434203289286,0.008778557114228456,0.5652173913043479,0.001034126163391934,0.0731276595744681,0.051919835560123334,2021
107,Venezuela,Latin America And Caribbean,0.6153976531942632,0.4864756483668576,0.07670541082164328,0.6086956521739131,0.04106204756980352,0.0014579533941236071,0.0892672147995889,2021
79,Vietnam,Southeast Asia,0.6830117340286831,0.4665301297833744,0.07459819639278556,0.6304347826086956,0.009804550155118925,0.023267477203647417,0.008564234326824256,2021
141,Yemen,Middle East And North Africa,0.45447196870925677,0.0018820489332722651,0.07104609218436873,0.3913043478260869,0.0038738366080661845,0.017271529888551167,0.08610585817060638,2021
137,Zambia,Sub-Saharan Africa,0.5086440677966101,0.30135583525171655,0.04716332665330661,0.36956521739130443,0.07032988624612203,0.042577507598784196,0.08888078108941418,2021
148,Zimbabwe,Sub-Saharan Africa,0.3875749674054758,0.2608747827443514,0.05543486973947895,0.36956521739130443,0.05183971044467425,0.029405268490374874,0.08858890030832477,2021
146,Afghanistan,South Asia,0.2909647979139504,0.3430859202339261,0.0,0.5652173913043479,0.0,0.019243161094224925,0.855087358684481,2022
90,Albania,Central And Eastern Europe,0.6553715775749673,0.6511149289881537,0.04902104208416833,0.8478260869565217,0.07139503619441573,0.029963525835866266,0.004970195272353546,2022
